seqnames	start	end	width	strand	gene_id	gene_name	gene_biotype	seq_coord_system	symbol	entrezid
8	124022641	124022722	82	+	ENSMUSG00000088414	Mir1967	miRNA	chromosome	Mir1967	NA
8	124231391	124345724	114334	+	ENSMUSG00000089704	Galnt2	protein_coding	chromosome	Galnt2	108148
8	124305132	124306507	1376	-	ENSMUSG00000089745	1810008B01Rik	antisense	chromosome	1810008B01Rik	NA
8	124324778	124331795	7018	-	ENSMUSG00000089820	Gm15775	antisense	chromosome	Gm15775	NA
8	124357238	124357323	86	+	ENSMUSG00000064664	Gm24459	snRNA	chromosome	Gm24459	NA
8	124369049	124439658	70610	-	ENSMUSG00000050751	Pgbd5	protein_coding	chromosome	Pgbd5	209966
8	124520767	124552008	31242	+	ENSMUSG00000031979	Cog2	protein_coding	chromosome	Cog2	76332
8	124556534	124569706	13173	-	ENSMUSG00000031980	Agt	protein_coding	chromosome	Agt	11606
8	124576111	124618731	42621	+	ENSMUSG00000031981	Capn9	protein_coding	chromosome	Capn9	73647
8	124635766	124663369	27604	-	ENSMUSG00000031983	2310022B05Rik	protein_coding	chromosome	2310022B05Rik	69551
8	124671335	124721983	50649	-	ENSMUSG00000037300	Ttc13	protein_coding	chromosome	Ttc13	234875
8	124722139	124734123	11985	+	ENSMUSG00000031982	Arv1	protein_coding	chromosome	Arv1	68865
8	124740257	124751809	11553	-	ENSMUSG00000043068	Fam89a	protein_coding	chromosome	Fam89a	69627
8	124793019	124834713	41695	+	ENSMUSG00000036913	Trim67	protein_coding	chromosome	Trim67	330863
8	124831698	124863703	32006	+	ENSMUSG00000090118	Gm16163	processed_transcript	chromosome	Gm16163	NA
8	124839355	124863029	23675	-	ENSMUSG00000031984	2810004N23Rik	protein_coding	chromosome	2810004N23Rik	66523
8	124863033	124890057	27025	+	ENSMUSG00000031985	Gnpat	protein_coding	chromosome	Gnpat	14712
8	124890300	124897705	7406	-	ENSMUSG00000074030	Exoc8	protein_coding	chromosome	Exoc8	102058
8	124897886	124903813	5928	+	ENSMUSG00000031986	Sprtn	protein_coding	chromosome	Sprtn	244666
8	124908596	124949254	40659	-	ENSMUSG00000031987	Egln1	protein_coding	chromosome	Egln1	112405
8	125012997	125034192	21196	+	ENSMUSG00000056820	Tsnax	protein_coding	chromosome	Tsnax	53424
8	125054195	125261858	207664	+	ENSMUSG00000043051	Disc1	protein_coding	chromosome	Disc1	244667
8	125064015	125064072	58	+	ENSMUSG00000080516	Gm22197	miRNA	chromosome	Gm22197	NA
8	125224400	125227323	2924	-	ENSMUSG00000086694	Gm16237	antisense	chromosome	Gm16237	NA
8	125418063	125492710	74648	-	ENSMUSG00000001995	Sipa1l2	protein_coding	chromosome	Sipa1l2	244668
8	125669818	125673359	3542	+	ENSMUSG00000050930	Map10	protein_coding	chromosome	Map10	74393
8	125729963	125748235	18273	+	ENSMUSG00000031851	Ntpcr	protein_coding	chromosome	Ntpcr	66566
8	125751508	125898317	146810	-	ENSMUSG00000060212	Pcnxl2	protein_coding	chromosome	Pcnxl2	270109
8	125897914	125908144	10231	+	ENSMUSG00000100812	A730098A19Rik	antisense	chromosome	A730098A19Rik	NA
8	125910450	125947439	36990	+	ENSMUSG00000031853	BC021891	protein_coding	chromosome	BC021891	234878
8	125995102	126030683	35582	+	ENSMUSG00000033998	Kcnk1	protein_coding	chromosome	Kcnk1	16525
8	126298558	126395482	96925	+	ENSMUSG00000057060	Slc35f3	protein_coding	chromosome	Slc35f3	210027
8	126422501	126425434	2934	+	ENSMUSG00000051671	Coa6	protein_coding	chromosome	Coa6	67892
8	126426652	126475065	48414	-	ENSMUSG00000090290	Gm17296	protein_coding	chromosome	Gm17296	212728
8	126476248	126476412	165	-	ENSMUSG00000074026	Gm6091	processed_pseudogene	chromosome	Gm6091	NA
8	126566970	126590988	24019	+	ENSMUSG00000097060	Gm26759	antisense	chromosome	Gm26759	NA
8	126588296	126593986	5691	-	ENSMUSG00000051495	Irf2bp2	protein_coding	chromosome	Irf2bp2	270110
8	126930664	126945921	15258	-	ENSMUSG00000093904	Tomm20	protein_coding	chromosome	Tomm20	67952
8	126944847	126944980	134	-	ENSMUSG00000065637	Gm26397	snoRNA	chromosome	Gm26397	NA
8	126947175	126971079	23905	-	ENSMUSG00000033931	Rbm34	protein_coding	chromosome	Rbm34	52202
8	127046912	127047082	171	+	ENSMUSG00000088710	Gm22730	snRNA	chromosome	Gm22730	NA
8	127063893	127612286	548394	+	ENSMUSG00000025812	Pard3	protein_coding	chromosome	Pard3	93742
8	127561435	127561869	435	+	ENSMUSG00000090074	Gm6921	processed_pseudogene	chromosome	Gm6921	NA
8	127597706	127597823	118	+	ENSMUSG00000088580	Gm22968	rRNA	chromosome	Gm22968	NA
8	128278148	128278225	78	-	ENSMUSG00000099326	Mir21c	miRNA	chromosome	Mir21c	NA
8	128359073	128505462	146390	+	ENSMUSG00000025810	Nrp1	protein_coding	chromosome	Nrp1	18186
8	128359241	128359320	80	+	ENSMUSG00000084523	Mir1903	miRNA	chromosome	Mir1903	NA
8	128650997	128651103	107	+	ENSMUSG00000075864	Gm26002	snRNA	chromosome	Gm26002	NA
8	128685654	128733200	47547	+	ENSMUSG00000025809	Itgb1	protein_coding	chromosome	Itgb1	16412
8	128745963	128798694	52732	-	ENSMUSG00000102141	RP23-303A11.1	protein_coding	chromosome	RP23-303A11.1	74703
8	128771170	128771296	127	+	ENSMUSG00000087870	Gm26100	snoRNA	chromosome	Gm26100	NA
8	128980019	129065517	85499	-	ENSMUSG00000025808	Ccdc7	protein_coding	chromosome	Ccdc7	74703
8	129017890	129018021	132	+	ENSMUSG00000077538	Gm22545	snoRNA	chromosome	Gm22545	NA
8	129067134	129183732	116599	+	ENSMUSG00000056018	1700008F21Rik	protein_coding	chromosome	1700008F21Rik	75453
8	129113295	129113426	132	-	ENSMUSG00000077771	Gm22374	snoRNA	chromosome	Gm22374	NA
8	129129097	129131661	2565	-	ENSMUSG00000078840	Gm10999	protein_coding	chromosome	Gm10999	NA
8	129216354	129234406	18053	-	ENSMUSG00000071302	2610044O15Rik8	protein_coding	chromosome	2610044O15Rik8	72139
8	129252998	129253597	600	+	ENSMUSG00000094530	Gm21399	processed_pseudogene	chromosome	Gm21399	NA
9	3000282	3038313	38032	-	ENSMUSG00000097312	Gm26870	lincRNA	chromosome	Gm26870	NA
9	3000922	3002330	1409	+	ENSMUSG00000091028	Gm10722	protein_coding	chromosome	Gm10722	NA
9	3003346	3006948	3603	+	ENSMUSG00000096385	Gm11168	protein_coding	chromosome	Gm11168	NA
9	3013140	3014344	1205	+	ENSMUSG00000096519	Gm10721	protein_coding	chromosome	Gm10721	NA
9	3015654	3017210	1557	+	ENSMUSG00000074564	Gm10720	protein_coding	chromosome	Gm10720	NA
9	3017408	3021593	4186	+	ENSMUSG00000095547	Gm10719	protein_coding	chromosome	Gm10719	NA
9	3023547	3025218	1672	+	ENSMUSG00000095186	Gm10718	protein_coding	chromosome	Gm10718	NA
9	3025417	3033289	7873	+	ENSMUSG00000095891	Gm10717	protein_coding	chromosome	Gm10717	NA
9	3034599	3035805	1207	+	ENSMUSG00000096736	Gm17535	protein_coding	chromosome	Gm17535	NA
9	3036877	3038316	1440	+	ENSMUSG00000096201	Gm10715	protein_coding	chromosome	Gm10715	NA
9	3133847	3199799	65953	-	ENSMUSG00000042360	4930433N12Rik	lincRNA	chromosome	4930433N12Rik	NA
9	3263442	3263525	84	-	ENSMUSG00000098373	Gm27679	misc_RNA	chromosome	Gm27679	NA
9	3335478	3387050	51573	+	ENSMUSG00000025899	Alkbh8	protein_coding	chromosome	Alkbh8	NA
9	3352657	3352786	130	+	ENSMUSG00000064956	Gm24918	snoRNA	chromosome	Gm24918	NA
9	3395439	3395542	104	+	ENSMUSG00000077248	Gm23275	snRNA	chromosome	Gm23275	NA
9	3404085	3479236	75152	+	ENSMUSG00000025898	Cwf19l2	protein_coding	chromosome	Cwf19l2	244672
9	3532354	3897342	364989	+	ENSMUSG00000041624	Gucy1a2	protein_coding	chromosome	Gucy1a2	234889
9	4271130	4271237	108	-	ENSMUSG00000080511	Gm22195	miRNA	chromosome	Gm22195	NA
9	4294793	4309494	14702	-	ENSMUSG00000025894	Aasdhppt	protein_coding	chromosome	Aasdhppt	67618
9	4309743	4331721	21979	+	ENSMUSG00000025893	Kbtbd3	protein_coding	chromosome	Kbtbd3	69149
9	4371269	4371335	67	-	ENSMUSG00000094086	Gm23992	miRNA	chromosome	Gm23992	NA
9	4383535	4386861	3327	+	ENSMUSG00000041124	Msantd4	protein_coding	chromosome	Msantd4	78100
9	4417899	4796234	378336	-	ENSMUSG00000025892	Gria4	protein_coding	chromosome	Gria4	14802
9	4455940	4456020	81	-	ENSMUSG00000092896	Gm23811	miRNA	chromosome	Gm23811	NA
9	5111399	5111533	135	+	ENSMUSG00000084690	Gm24896	snoRNA	chromosome	Gm24896	NA
9	5298517	5307265	8749	+	ENSMUSG00000025888	Casp1	protein_coding	chromosome	Casp1	12362
9	5308828	5336783	27956	+	ENSMUSG00000033538	Casp4	protein_coding	chromosome	Casp4	12363
9	5345430	5373032	27603	+	ENSMUSG00000025887	Casp12	protein_coding	chromosome	Casp12	12364
9	6168612	6378843	210232	+	ENSMUSG00000032006	Pdgfd	protein_coding	chromosome	Pdgfd	71785
9	6265028	6266547	1520	-	ENSMUSG00000047619	Ddi1	protein_coding	chromosome	Ddi1	71829
9	6706342	6706446	105	-	ENSMUSG00000065382	Gm23097	snRNA	chromosome	Gm23097	NA
9	6928503	7184446	255944	-	ENSMUSG00000047193	Dync2h1	protein_coding	chromosome	Dync2h1	110350
9	7184566	7207031	22466	+	ENSMUSG00000032002	Dcun1d5	protein_coding	chromosome	Dcun1d5	76863
9	7272514	7283333	10820	+	ENSMUSG00000050578	Mmp13	protein_coding	chromosome	Mmp13	17386
9	7344381	7369499	25119	+	ENSMUSG00000049723	Mmp12	protein_coding	chromosome	Mmp12	17381
9	7368239	7388047	19809	-	ENSMUSG00000041620	Mmp1b	protein_coding	chromosome	Mmp1b	83996
9	7445822	7455972	10151	+	ENSMUSG00000043613	Mmp3	protein_coding	chromosome	Mmp3	17392
9	7464141	7476869	12729	+	ENSMUSG00000043089	Mmp1a	protein_coding	chromosome	Mmp1a	83995
9	7502352	7510238	7887	+	ENSMUSG00000047562	Mmp10	protein_coding	chromosome	Mmp10	17384
9	7558429	7568486	10058	+	ENSMUSG00000005800	Mmp8	protein_coding	chromosome	Mmp8	17394
9	7571396	7581885	10490	+	ENSMUSG00000070323	Mmp27	protein_coding	chromosome	Mmp27	234911
9	7571458	7581393	9936	+	ENSMUSG00000101577	AC115689.1	protein_coding	chromosome	AC115689.1	234911
9	7628231	7674968	46738	+	ENSMUSG00000018620	Mmp20	protein_coding	chromosome	Mmp20	30800
9	7669429	7695631	26203	-	ENSMUSG00000086381	AV064505	antisense	chromosome	AV064505	NA
9	7692090	7699585	7496	+	ENSMUSG00000018623	Mmp7	protein_coding	chromosome	Mmp7	17393
9	7751672	7752325	654	+	ENSMUSG00000074516	Gm10709	protein_coding	chromosome	Gm10709	c(670211, 100503055, 102642233)
9	7764041	7794333	30293	+	ENSMUSG00000050912	Tmem123	protein_coding	chromosome	Tmem123	71929
9	7784390	7784440	51	+	ENSMUSG00000093615	Mir5618	miRNA	chromosome	Mir5618	NA
9	7818227	7837064	18838	-	ENSMUSG00000057367	Birc2	protein_coding	chromosome	Birc2	NA
9	7848699	7873186	24488	-	ENSMUSG00000032000	Birc3	protein_coding	chromosome	Birc3	11796
9	7931999	8004596	72598	-	ENSMUSG00000053110	Yap1	protein_coding	chromosome	Yap1	22601
9	7965838	7977004	11167	+	ENSMUSG00000092185	Gm20416	processed_transcript	chromosome	Gm20416	NA
9	8021672	8042823	21152	-	ENSMUSG00000053070	9230110C19Rik	protein_coding	chromosome	9230110C19Rik	234912
9	8076633	8134294	57662	-	ENSMUSG00000040729	AK129341	protein_coding	chromosome	AK129341	234915
9	8221889	8241987	20099	+	ENSMUSG00000031998	1700128F08Rik	protein_coding	chromosome	1700128F08Rik	NA
9	8246786	8246881	96	+	ENSMUSG00000084747	Mir1899	miRNA	chromosome	Mir1899	NA
9	8544196	8680565	136370	+	ENSMUSG00000031997	Trpc6	protein_coding	chromosome	Trpc6	22068
9	8899833	8968611	68779	+	ENSMUSG00000031870	Pgr	protein_coding	chromosome	Pgr	18667
9	8971791	8975773	3983	+	ENSMUSG00000078117	Gm16485	protein_coding	chromosome	Gm16485	NA
9	8994329	9239101	244773	-	ENSMUSG00000050730	Arhgap42	protein_coding	chromosome	Arhgap42	71544
9	9236288	9260883	24596	+	ENSMUSG00000085253	Gm16833	antisense	chromosome	Gm16833	NA
9	9301391	9301452	62	+	ENSMUSG00000088076	Gm22815	snRNA	chromosome	Gm22815	NA
9	9660891	10904775	1243885	-	ENSMUSG00000039488	Cntn5	protein_coding	chromosome	Cntn5	244682
9	9670941	9671041	101	-	ENSMUSG00000092776	Gm26195	miRNA	chromosome	Gm26195	NA
9	9894431	9894521	91	+	ENSMUSG00000098408	Mir6237	miRNA	chromosome	Mir6237	NA
9	10290478	10290587	110	-	ENSMUSG00000093959	Gm24496	miRNA	chromosome	Gm24496	NA
9	10295047	10295156	110	-	ENSMUSG00000096815	Gm25086	miRNA	chromosome	Gm25086	NA
9	12780165	12780285	121	+	ENSMUSG00000089477	Gm25365	rRNA	chromosome	Gm25365	NA
9	12865433	12866417	985	+	ENSMUSG00000098228	Gm21070	processed_pseudogene	chromosome	Gm21070	NA
9	13157286	13157688	403	-	ENSMUSG00000099788	Gm29176	lincRNA	chromosome	Gm29176	NA
9	13242790	13245741	2952	-	ENSMUSG00000079083	Jrkl	protein_coding	chromosome	Jrkl	77532
9	13246982	13289409	42428	+	ENSMUSG00000079084	Ccdc82	protein_coding	chromosome	Ccdc82	66396
9	13275516	13275622	107	+	ENSMUSG00000095068	Gm26189	snRNA	chromosome	Gm26189	NA
9	13431361	13432736	1376	+	ENSMUSG00000031802	Phxr4	protein_coding	chromosome	Phxr4	NA
9	13444034	13446753	2720	-	ENSMUSG00000090592	Gm17571	protein_coding	chromosome	Gm17571	NA
9	13619990	13709533	89544	+	ENSMUSG00000031925	Maml2	protein_coding	chromosome	Maml2	270118
9	13621226	13621326	101	+	ENSMUSG00000093092	Gm22643	miRNA	chromosome	Gm22643	NA
9	13748410	13806481	58072	+	ENSMUSG00000031918	Mtmr2	protein_coding	chromosome	Mtmr2	NA
9	13807792	13827107	19316	-	ENSMUSG00000031922	Cep57	protein_coding	chromosome	Cep57	74360
9	13827716	13846541	18826	+	ENSMUSG00000037808	Fam76b	protein_coding	chromosome	Fam76b	72826
9	14276301	14326138	49838	+	ENSMUSG00000032009	Sesn3	protein_coding	chromosome	Sesn3	75747
9	14353990	14381242	27253	-	ENSMUSG00000037419	Endod1	protein_coding	chromosome	Endod1	71946
9	14450981	14452046	1066	-	ENSMUSG00000098832	Gm27205	processed_pseudogene	chromosome	Gm27205	NA
9	14462548	14500482	37935	-	ENSMUSG00000053914	Kdm4d	protein_coding	chromosome	Kdm4d	244694
9	14500617	14510577	9961	+	ENSMUSG00000004096	Cwc15	protein_coding	chromosome	Cwc15	66070
9	14541966	14615483	73518	-	ENSMUSG00000013076	Amotl1	protein_coding	chromosome	Amotl1	75723
9	14696230	14740733	44504	-	ENSMUSG00000036912	Piwil4	protein_coding	chromosome	Piwil4	330890
9	14704642	14719058	14417	+	ENSMUSG00000074508	Gm10706	antisense	chromosome	Gm10706	NA
9	14736195	14736722	528	+	ENSMUSG00000082564	Gm15586	processed_pseudogene	chromosome	Gm15586	NA
9	14748459	14752122	3664	-	ENSMUSG00000049307	Fut4	protein_coding	chromosome	Fut4	14345
9	14756587	14771030	14444	-	ENSMUSG00000031927	1700012B09Rik	protein_coding	chromosome	1700012B09Rik	69325
9	14780209	14782964	2756	-	ENSMUSG00000031931	Ankrd49	protein_coding	chromosome	Ankrd49	56503
9	14784654	14837123	52470	+	ENSMUSG00000031928	Mre11a	protein_coding	chromosome	Mre11a	17535
9	14845365	14845712	348	-	ENSMUSG00000059658	Gm16379	transcribed_processed_pseudogene	chromosome	Gm16379	NA
9	14845613	14847835	2223	+	ENSMUSG00000090023	Gm16302	lincRNA	chromosome	Gm16302	NA
9	14860210	14870789	10580	+	ENSMUSG00000031932	Gpr83	protein_coding	chromosome	Gpr83	14608
9	14885814	14903949	18136	-	ENSMUSG00000031933	Folr4	protein_coding	chromosome	Folr4	64931
9	15005161	15045478	40318	-	ENSMUSG00000031934	Panx1	protein_coding	chromosome	Panx1	55991
9	15051841	15112108	60268	-	ENSMUSG00000031936	Hephl1	protein_coding	chromosome	Hephl1	244698
9	15178139	15178231	93	+	ENSMUSG00000077821	Gm27450	miRNA	chromosome	Gm27450	NA
9	15211631	15211785	155	-	ENSMUSG00000077384	Gm22658	snRNA	chromosome	Gm22658	NA
9	15239045	15259393	20349	+	ENSMUSG00000031937	Vstm5	protein_coding	chromosome	Vstm5	69137
9	15260352	15279867	19516	-	ENSMUSG00000031935	Med17	protein_coding	chromosome	Med17	234959
9	15283337	15306448	23112	-	ENSMUSG00000031938	4931406C07Rik	protein_coding	chromosome	4931406C07Rik	NA
9	15306214	15312104	5891	+	ENSMUSG00000031939	Taf1d	protein_coding	chromosome	Taf1d	75316
9	15312552	15312674	123	+	ENSMUSG00000077614	Gm25500	snoRNA	chromosome	Gm25500	NA
9	15313802	15313932	131	+	ENSMUSG00000065282	Gm24455	snoRNA	chromosome	Gm24455	NA
9	15314074	15314144	71	+	ENSMUSG00000088929	Gm24299	snoRNA	chromosome	Gm24299	NA
9	15314845	15314981	137	+	ENSMUSG00000065226	Gm25791	snoRNA	chromosome	Gm25791	NA
9	15315189	15315321	133	+	ENSMUSG00000064634	Gm22620	snoRNA	chromosome	Gm22620	NA
9	15315522	15315595	74	+	ENSMUSG00000064797	Gm24357	snoRNA	chromosome	Gm24357	NA
9	15316489	15316588	100	+	ENSMUSG00000065265	Gm23455	snoRNA	chromosome	Gm23455	NA
9	15316676	15316808	133	+	ENSMUSG00000065663	Gm22579	snoRNA	chromosome	Gm22579	NA
9	15316915	15357788	40874	-	ENSMUSG00000046111	Cep295	protein_coding	chromosome	Cep295	319675
9	15326264	15326333	70	-	ENSMUSG00000077506	Scarna9	snoRNA	chromosome	Scarna9	NA
9	15326464	15326539	76	-	ENSMUSG00000077394	Gm24339	snoRNA	chromosome	Gm24339	NA
9	15330573	15335345	4773	+	ENSMUSG00000089702	Gm16568	processed_transcript	chromosome	Gm16568	NA
9	15505487	15545260	39774	+	ENSMUSG00000058173	Smco4	protein_coding	chromosome	Smco4	170748
9	15559864	15627933	68070	-	ENSMUSG00000039977	Ccdc67	protein_coding	chromosome	Ccdc67	234964
9	15709738	15742384	32647	+	ENSMUSG00000043885	Slc36a4	protein_coding	chromosome	Slc36a4	234967
9	15824528	15874556	50029	-	ENSMUSG00000050901	Mtnr1b	protein_coding	chromosome	Mtnr1b	NA
9	15910205	16378231	468027	-	ENSMUSG00000074505	Fat3	protein_coding	chromosome	Fat3	270120
9	17030045	17030899	855	+	ENSMUSG00000090602	Gm5611	protein_coding	chromosome	Gm5611	NA
9	18292267	18314000	21734	+	ENSMUSG00000001774	Chordc1	protein_coding	chromosome	Chordc1	66917
9	18321951	18402995	81045	-	ENSMUSG00000043943	Naalad2	protein_coding	chromosome	Naalad2	72560
9	18404418	18411502	7085	+	ENSMUSG00000074502	Ubtfl1	protein_coding	chromosome	Ubtfl1	546118
9	18427543	18428806	1264	+	ENSMUSG00000074501	Gm5612	protein_coding	chromosome	Gm5612	NA
9	18443456	18446312	2857	+	ENSMUSG00000047508	Mbd3l2	protein_coding	chromosome	Mbd3l2	234988
9	18455575	18478268	22694	-	ENSMUSG00000074500	Zfp558	protein_coding	chromosome	Zfp558	72230
9	18460210	18460293	84	-	ENSMUSG00000092714	Gm22854	miRNA	chromosome	Gm22854	NA
9	18478379	18485292	6914	+	ENSMUSG00000038691	Mbd3l1	protein_coding	chromosome	Mbd3l1	73503
9	18495455	18512885	17431	-	ENSMUSG00000032134	Muc16	protein_coding	chromosome	Muc16	73732
9	18574613	18574918	306	+	ENSMUSG00000084743	Gm25295	misc_RNA	chromosome	Gm25295	NA
9	18679128	18679229	102	+	ENSMUSG00000089277	Gm24546	snRNA	chromosome	Gm24546	NA
9	18754656	18755709	1054	-	ENSMUSG00000054141	Olfr24	protein_coding	chromosome	Olfr24	18322
9	18815354	18816292	939	-	ENSMUSG00000078116	Olfr828	protein_coding	chromosome	Olfr828	258598
9	18856627	18857592	966	+	ENSMUSG00000051414	Olfr829	protein_coding	chromosome	Olfr829	259070
9	18875329	18876276	948	+	ENSMUSG00000062868	Olfr830	protein_coding	chromosome	Olfr830	258559
9	18932467	18945092	12626	-	ENSMUSG00000066914	Olfr831-ps1	protein_coding	chromosome	Olfr831-ps1	NA
9	18944650	18945588	939	+	ENSMUSG00000095957	Olfr832	protein_coding	chromosome	Olfr832	258075
9	18970289	18970557	269	-	ENSMUSG00000066912	Olfr833-ps1	pseudogene	chromosome	Olfr833-ps1	NA
9	18987990	18988928	939	+	ENSMUSG00000095525	Olfr834	protein_coding	chromosome	Olfr834	258074
9	19035125	19036060	936	+	ENSMUSG00000045204	Olfr835	protein_coding	chromosome	Olfr835	257872
9	19120957	19121911	955	+	ENSMUSG00000059303	Olfr836	protein_coding	chromosome	Olfr836	258557
9	19136992	19137940	949	+	ENSMUSG00000059731	Olfr837	pseudogene	chromosome	Olfr837	NA
9	19248357	19249463	1107	-	ENSMUSG00000048391	Olfr843	protein_coding	chromosome	Olfr843	258560
9	19318536	19319465	930	+	ENSMUSG00000049229	Olfr844	protein_coding	chromosome	Olfr844	100503048
9	19338459	19339400	942	+	ENSMUSG00000061614	Olfr845	protein_coding	chromosome	Olfr845	258249
9	19360415	19361356	942	-	ENSMUSG00000058692	Olfr846	protein_coding	chromosome	Olfr846	258279
9	19374941	19375879	939	-	ENSMUSG00000059821	Olfr847	protein_coding	chromosome	Olfr847	258518
9	19437687	19437815	129	+	ENSMUSG00000087862	Gm23048	snoRNA	chromosome	Gm23048	NA
9	19440915	19441853	939	+	ENSMUSG00000052182	Olfr849	protein_coding	chromosome	Olfr849	258520
9	19477301	19478248	948	-	ENSMUSG00000094535	Olfr850	protein_coding	chromosome	Olfr850	258516
9	19496750	19497688	939	+	ENSMUSG00000052625	Olfr851	protein_coding	chromosome	Olfr851	258907
9	19537011	19537928	918	-	ENSMUSG00000051160	Olfr853	protein_coding	chromosome	Olfr853	258908
9	19566435	19567382	948	-	ENSMUSG00000095667	Olfr854	protein_coding	chromosome	Olfr854	258515
9	19584511	19585502	992	+	ENSMUSG00000043087	Olfr855	protein_coding	chromosome	Olfr855	258517
9	19641224	19648048	6825	+	ENSMUSG00000057551	Zfp317	protein_coding	chromosome	Zfp317	244713
9	19712829	19713758	930	+	ENSMUSG00000094678	Olfr857	protein_coding	chromosome	Olfr857	257963
9	19780283	19784064	3782	+	ENSMUSG00000058659	Olfr58	protein_coding	chromosome	Olfr58	18358
9	19808320	19809249	930	+	ENSMUSG00000095448	Olfr859	protein_coding	chromosome	Olfr859	258519
9	19845623	19849747	4125	-	ENSMUSG00000066905	Olfr860	protein_coding	chromosome	Olfr860	258521
9	19883309	19884343	1035	-	ENSMUSG00000063842	Olfr862	protein_coding	chromosome	Olfr862	258555
9	19917229	19922510	5282	+	ENSMUSG00000051118	Olfr77	protein_coding	chromosome	Olfr77	258336
9	19927896	19928282	387	-	ENSMUSG00000091460	Gm7808	protein_coding	chromosome	Gm7808	NA
9	20026959	20028035	1077	-	ENSMUSG00000050803	Olfr866	protein_coding	chromosome	Olfr866	258551
9	20035154	20035220	67	+	ENSMUSG00000096830	Gm26231	miRNA	chromosome	Gm26231	NA
9	20054466	20055461	996	-	ENSMUSG00000044454	Olfr867	protein_coding	chromosome	Olfr867	257898
9	20098626	20101690	3065	+	ENSMUSG00000044106	Olfr868	protein_coding	chromosome	Olfr868	258552
9	20129101	20138089	8989	+	ENSMUSG00000058491	Olfr869	protein_coding	chromosome	Olfr869	258550
9	20170634	20171569	936	-	ENSMUSG00000066899	Olfr870	protein_coding	chromosome	Olfr870	57251
9	20173087	20173239	153	+	ENSMUSG00000088243	Gm25914	snRNA	chromosome	Gm25914	NA
9	20209207	20209351	145	-	ENSMUSG00000089516	Gm26290	snRNA	chromosome	Gm26290	NA
9	20212207	20213353	1147	+	ENSMUSG00000061457	Olfr871	protein_coding	chromosome	Olfr871	258905
9	20237162	20260913	23752	+	ENSMUSG00000066897	Olfr872	protein_coding	chromosome	Olfr872	258553
9	20252793	20252888	96	-	ENSMUSG00000088236	Gm25425	snRNA	chromosome	Gm25425	NA
9	20282351	20286648	4298	+	ENSMUSG00000059623	Olfr39	protein_coding	chromosome	Olfr39	258822
9	20300129	20301190	1062	+	ENSMUSG00000049028	Olfr873	protein_coding	chromosome	Olfr873	258554
9	20313892	20336094	22203	-	ENSMUSG00000066896	Olfr18	protein_coding	chromosome	Olfr18	18315
9	20345136	20385177	40042	-	ENSMUSG00000045519	Zfp560	protein_coding	chromosome	Zfp560	434377
9	20432760	20563282	130523	+	ENSMUSG00000097469	Gm26733	lincRNA	chromosome	Gm26733	NA
9	20432972	20460162	27191	-	ENSMUSG00000063108	Zfp26	protein_coding	chromosome	Zfp26	22688
9	20468549	20492746	24198	-	ENSMUSG00000059475	Zfp426	protein_coding	chromosome	Zfp426	NA
9	20477865	20477978	114	+	ENSMUSG00000088622	Gm23316	snRNA	chromosome	Gm23316	NA
9	20495068	20521417	26350	-	ENSMUSG00000060510	Zfp266	protein_coding	chromosome	Zfp266	77519
9	20581325	20595194	13870	+	ENSMUSG00000058192	Zfp846	protein_coding	chromosome	Zfp846	NA
9	20607481	20617271	9791	+	ENSMUSG00000062470	Fbxl12os	antisense	chromosome	Fbxl12os	NA
9	20607766	20612485	4720	-	ENSMUSG00000097422	Gm26521	lincRNA	chromosome	Gm26521	NA
9	20618118	20644767	26650	-	ENSMUSG00000066892	Fbxl12	protein_coding	chromosome	Fbxl12	NA
9	20642878	20647140	4263	+	ENSMUSG00000084786	Ubl5	protein_coding	chromosome	Ubl5	66177
9	20652130	20666584	14455	+	ENSMUSG00000032171	Pin1	protein_coding	chromosome	Pin1	23988
9	20667986	20728219	60234	-	ENSMUSG00000032172	Olfm2	protein_coding	chromosome	Olfm2	244723
9	20770050	20815067	45018	-	ENSMUSG00000004098	Col5a3	protein_coding	chromosome	Col5a3	53867
9	20807034	20807354	321	+	ENSMUSG00000087728	Gm26274	misc_RNA	chromosome	Gm26274	NA
9	20818504	20826163	7660	+	ENSMUSG00000053773	Rdh8	protein_coding	chromosome	Rdh8	235033
9	20868642	20874307	5666	+	ENSMUSG00000038884	A230050P20Rik	protein_coding	chromosome	A230050P20Rik	319278
9	20873809	20879727	5919	-	ENSMUSG00000038742	Angptl6	protein_coding	chromosome	Angptl6	70726
9	20888175	20892178	4004	+	ENSMUSG00000004100	Ppan	protein_coding	chromosome	Ppan	235036
9	20889484	20889568	85	+	ENSMUSG00000077702	Gm24067	snoRNA	chromosome	Gm24067	NA
9	20890757	20890836	80	+	ENSMUSG00000089571	Gm23008	snoRNA	chromosome	Gm23008	NA
9	20894352	20898600	4249	-	ENSMUSG00000070319	Eif3g	protein_coding	chromosome	Eif3g	53356
9	20907206	20959888	52683	-	ENSMUSG00000004099	Dnmt1	protein_coding	chromosome	Dnmt1	13433
9	20914090	20914164	75	-	ENSMUSG00000099147	Mir7081	miRNA	chromosome	Mir7081	NA
9	20965952	20976793	10842	-	ENSMUSG00000043895	S1pr2	protein_coding	chromosome	S1pr2	14739
