seqnames	start	end	width	strand	gene_id	gene_name	gene_biotype	seq_coord_system	symbol	entrezid
5	147870682	147882191	11510	+	ENSG00000164265	SCGB3A2	protein_coding	chromosome	SCGB3A2	117156
5	147880726	147906538	25813	-	ENSG00000178776	C5orf46	protein_coding	chromosome	C5orf46	389336
5	147886086	147886878	793	-	ENSG00000248362	CTC-327F10.5	antisense	chromosome	CTC-327F10.5	NA
5	147887112	147887704	593	+	ENSG00000251320	CTC-327F10.4	antisense	chromosome	CTC-327F10.4	NA
5	147922179	147923421	1243	+	ENSG00000250346	EEF1GP2	processed_pseudogene	chromosome	EEF1GP2	NA
5	148025683	148137289	111607	+	ENSG00000133710	SPINK5	protein_coding	chromosome	SPINK5	11005
5	148063972	148137362	73391	+	LRG_110	SPINK5	LRG_gene	chromosome	SPINK5	11005
5	148169733	148175398	5666	+	ENSG00000196800	SPINK14	protein_coding	chromosome	SPINK14	408187
5	148202794	148215137	12344	+	ENSG00000178172	SPINK6	protein_coding	chromosome	SPINK6	404203
5	148221360	148221642	283	-	ENSG00000249503	HMGN1P16	processed_pseudogene	chromosome	HMGN1P16	NA
5	148221650	148243580	21931	+	ENSG00000248109	CTC-295J13.3	protein_coding	chromosome	CTC-295J13.3	105378220
5	148268180	148286254	18075	+	ENSG00000214510	SPINK13	protein_coding	chromosome	SPINK13	153218
5	148268307	148383783	115477	-	ENSG00000247199	RP11-373N22.3	antisense	chromosome	RP11-373N22.3	102546294
5	148307298	148308258	961	+	ENSG00000249834	PGBD4P3	processed_pseudogene	chromosome	PGBD4P3	NA
5	148312419	148315922	3504	+	ENSG00000145879	SPINK7	protein_coding	chromosome	SPINK7	84651
5	148321203	148339849	18647	+	ENSG00000204909	SPINK9	protein_coding	chromosome	SPINK9	643394
5	148362777	148372152	9376	+	ENSG00000283653	RP11-373N22.4	unitary_pseudogene	chromosome	RP11-373N22.4	NA
5	148383935	148442836	58902	+	ENSG00000145868	FBXO38	protein_coding	chromosome	FBXO38	81545
5	148389748	148390029	282	+	ENSG00000274799	Metazoa_SRP	misc_RNA	chromosome	Metazoa_SRP	NA
5	148430159	148430807	649	-	ENSG00000251330	CTD-2283N19.1	antisense	chromosome	CTD-2283N19.1	NA
5	148451032	148677235	226204	-	ENSG00000164270	HTR4	protein_coding	chromosome	HTR4	3360
5	148644687	148646390	1704	-	ENSG00000253297	CTB-160O22.1	sense_intronic	chromosome	CTB-160O22.1	NA
5	148825245	148828687	3443	+	ENSG00000169252	ADRB2	protein_coding	chromosome	ADRB2	154
5	148923639	149063163	139525	-	ENSG00000169247	SH3TC2	protein_coding	chromosome	SH3TC2	79628
5	148970340	148970653	314	+	ENSG00000272411	RP11-44B19.1	antisense	chromosome	RP11-44B19.1	NA
5	148982150	149063174	81025	-	LRG_269	SH3TC2	LRG_gene	chromosome	SH3TC2	79628
5	149057554	149057656	103	-	ENSG00000251842	RNU6-732P	snRNA	chromosome	RNU6-732P	NA
5	149062313	149062409	97	-	ENSG00000207714	MIR584	miRNA	chromosome	MIR584	693169
5	149063317	149109787	46471	+	ENSG00000250072	CTC-529P8.1	lincRNA	chromosome	CTC-529P8.1	NA
5	149116178	149116480	303	-	ENSG00000200161	RN7SKP145	misc_RNA	chromosome	RN7SKP145	NA
5	149141483	149260542	119060	+	ENSG00000173210	ABLIM3	protein_coding	chromosome	ABLIM3	22885
5	149163955	149276776	112822	-	ENSG00000248647	RP11-331K21.1	antisense	chromosome	RP11-331K21.1	NA
5	149216523	149276805	60283	-	ENSG00000253406	AC012613.2	antisense	chromosome	AC012613.2	NA
5	149271871	149341802	69932	+	ENSG00000157510	AFAP1L1	protein_coding	chromosome	AFAP1L1	134265
5	149345430	149354583	9154	+	ENSG00000164284	GRPEL2	protein_coding	chromosome	GRPEL2	134266
5	149348116	149357642	9527	-	ENSG00000253618	GRPEL2-AS1	antisense	chromosome	GRPEL2-AS1	106144529
5	149358007	149369653	11647	+	ENSG00000145882	PCYOX1L	protein_coding	chromosome	PCYOX1L	78991
5	149371324	149404202	32879	-	ENSG00000127743	IL17B	protein_coding	chromosome	IL17B	27190
5	149372174	149375116	2943	+	ENSG00000253865	RP11-394O4.3	antisense	chromosome	RP11-394O4.3	NA
5	149406689	149432835	26147	+	ENSG00000249669	CARMN	lincRNA	chromosome	CARMN	406935
5	149425771	149428289	2519	-	ENSG00000275871	RP11-394O4.6	lincRNA	chromosome	RP11-394O4.6	NA
5	149430646	149430733	88	+	ENSG00000276365	MIR145	miRNA	chromosome	MIR145	406937
5	149492197	149551552	59356	-	ENSG00000113712	CSNK1A1	protein_coding	chromosome	CSNK1A1	1452
5	149494314	149504670	10357	-	ENSG00000230551	CTB-89H12.4	processed_transcript	chromosome	CTB-89H12.4	NA
5	149545383	149545810	428	-	ENSG00000241112	RPL29P14	processed_pseudogene	chromosome	RPL29P14	NA
5	149551947	149634968	83022	+	ENSG00000183111	ARHGEF37	protein_coding	chromosome	ARHGEF37	389337
5	149606637	149606741	105	-	ENSG00000222213	RNU6-588P	snRNA	chromosome	RNU6-588P	NA
5	149695748	149695959	212	-	ENSG00000221043	U3	snoRNA	chromosome	U3	NA
5	149722070	149722372	303	+	ENSG00000242928	RN7SL868P	misc_RNA	chromosome	RN7SL868P	NA
5	149730298	149855022	124725	+	ENSG00000155846	PPARGC1B	protein_coding	chromosome	PPARGC1B	133522
5	149732825	149732890	66	+	ENSG00000199047	MIR378A	miRNA	chromosome	MIR378A	494327
5	149857955	149944793	86839	-	ENSG00000132915	PDE6A	protein_coding	chromosome	PDE6A	5145
5	149932014	149932668	655	-	ENSG00000251583	AC008427.2	processed_pseudogene	chromosome	AC008427.2	NA
5	149940030	149940131	102	-	ENSG00000200334	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
5	149960737	149993455	32719	+	ENSG00000155850	SLC26A2	protein_coding	chromosome	SLC26A2	1836
5	149960737	149987400	26664	+	LRG_684	SLC26A2	LRG_gene	chromosome	SLC26A2	1836
5	149993118	150001167	8050	-	ENSG00000164296	TIGD6	protein_coding	chromosome	TIGD6	81789
5	150000046	150053142	53097	+	ENSG00000113716	HMGXB3	protein_coding	chromosome	HMGXB3	22993
5	150014785	150015154	370	-	ENSG00000248696	AC011406.2	processed_pseudogene	chromosome	AC011406.2	NA
5	150021567	150021921	355	-	ENSG00000241907	RPS20P4	processed_pseudogene	chromosome	RPS20P4	NA
5	150053291	150113372	60082	-	ENSG00000182578	CSF1R	protein_coding	chromosome	CSF1R	1436
5	150094302	150095048	747	+	ENSG00000214485	RPL7P1	processed_pseudogene	chromosome	RPL7P1	NA
5	150098406	150098506	101	+	ENSG00000199409	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
5	150113837	150155872	42036	-	ENSG00000113721	PDGFRB	protein_coding	chromosome	PDGFRB	5159
5	150166795	150184558	17764	+	ENSG00000113722	CDX1	protein_coding	chromosome	CDX1	1044
5	150189957	150222788	32832	+	ENSG00000011083	SLC6A7	protein_coding	chromosome	SLC6A7	6534
5	150219491	150290291	70801	-	ENSG00000070808	CAMK2A	protein_coding	chromosome	CAMK2A	815
5	150296343	150339307	42965	-	ENSG00000183876	ARSI	protein_coding	chromosome	ARSI	340075
5	150357639	150400308	42670	+	ENSG00000070814	TCOF1	protein_coding	chromosome	TCOF1	6949
5	150401637	150412929	11293	-	ENSG00000019582	CD74	protein_coding	chromosome	CD74	972
5	150443190	150449756	6567	-	ENSG00000164587	RPS14	protein_coding	chromosome	RPS14	6208
5	150475531	150485968	10438	-	ENSG00000254333	CTC-367J11.1	lincRNA	chromosome	CTC-367J11.1	102546298
5	150485818	150558211	72394	+	ENSG00000070614	NDST1	protein_coding	chromosome	NDST1	3340
5	150601080	150659220	58141	+	ENSG00000171992	SYNPO	protein_coding	chromosome	SYNPO	11346
5	150608428	150615354	6927	-	ENSG00000253852	CTB-140J7.2	antisense	chromosome	CTB-140J7.2	NA
5	150660874	150679365	18492	+	ENSG00000164591	MYOZ3	protein_coding	chromosome	MYOZ3	91977
5	150670658	150672390	1733	-	ENSG00000250309	CTC-345K18.2	antisense	chromosome	CTC-345K18.2	NA
5	150690794	150701107	10314	-	ENSG00000086589	RBM22	protein_coding	chromosome	RBM22	55696
5	150708440	150759109	50670	-	ENSG00000132912	DCTN4	protein_coding	chromosome	DCTN4	51164
5	150777946	150796734	18789	+	ENSG00000256235	SMIM3	protein_coding	chromosome	SMIM3	85027
5	150846523	150900736	54214	+	ENSG00000237693	IRGM	protein_coding	chromosome	IRGM	345611
5	150894392	150904983	10592	-	ENSG00000145908	ZNF300	protein_coding	chromosome	ZNF300	91975
5	150930645	150946289	15645	-	ENSG00000197083	ZNF300P1	transcribed_unprocessed_pseudogene	chromosome	ZNF300P1	NA
5	150950109	150952460	2352	-	ENSG00000274235	CTC-311G1.1	unprocessed_pseudogene	chromosome	CTC-311G1.1	NA
5	150978419	150979175	757	+	ENSG00000277866	CTC-311G1.2	unprocessed_pseudogene	chromosome	CTC-311G1.2	NA
5	151016918	151017411	494	-	ENSG00000279109	AC008641.1	protein_coding	chromosome	AC008641.1	NA
5	151020438	151028993	8556	+	ENSG00000211445	GPX3	protein_coding	chromosome	GPX3	2878
5	151029945	151093577	63633	-	ENSG00000145901	TNIP1	protein_coding	chromosome	TNIP1	10318
5	151100712	151157882	57171	-	ENSG00000197043	ANXA6	protein_coding	chromosome	ANXA6	309
5	151158106	151158462	357	-	ENSG00000254298	CTB-17P3.4	lincRNA	chromosome	CTB-17P3.4	NA
5	151181052	151224145	43094	-	ENSG00000198624	CCDC69	protein_coding	chromosome	CCDC69	26112
5	151212150	151270440	58291	+	ENSG00000196743	GM2A	protein_coding	chromosome	GM2A	2760
5	151276762	151303766	27005	-	ENSG00000186334	SLC36A3	protein_coding	chromosome	SLC36A3	285641
5	151314978	151347590	32613	-	ENSG00000186335	SLC36A2	protein_coding	chromosome	SLC36A2	153201
5	151319422	151319776	355	+	ENSG00000270904	CTC-224D3.1	processed_pseudogene	chromosome	CTC-224D3.1	NA
5	151366433	151431352	64920	-	ENSG00000253897	CTB-23I7.1	unprocessed_pseudogene	chromosome	CTB-23I7.1	NA
5	151378003	151378640	638	-	ENSG00000253472	CTB-23I7.2	processed_pseudogene	chromosome	CTB-23I7.2	NA
5	151380341	151382381	2041	+	ENSG00000271494	CTB-23I7.3	processed_pseudogene	chromosome	CTB-23I7.3	NA
5	151437046	151492381	55336	+	ENSG00000123643	SLC36A1	protein_coding	chromosome	SLC36A1	206358
5	151477459	151477577	119	-	ENSG00000200227	RNA5SP197	rRNA	chromosome	RNA5SP197	NA
5	151504093	151568944	64852	-	ENSG00000086570	FAT2	protein_coding	chromosome	FAT2	2196
5	151509453	151512769	3317	+	ENSG00000271795	CTC-251D13.1	antisense	chromosome	CTC-251D13.1	NA
5	151522087	151522148	62	-	ENSG00000276622	MIR6499	miRNA	chromosome	MIR6499	102465246
5	151652275	151655449	3175	+	ENSG00000260581	CTB-113P19.4	antisense	chromosome	CTB-113P19.4	105378231
5	151661096	151687165	26070	-	ENSG00000113140	SPARC	protein_coding	chromosome	SPARC	6678
5	151676945	151724782	47838	+	ENSG00000249035	CTB-113P19.1	antisense	chromosome	CTB-113P19.1	101927096
5	151704289	151704578	290	-	ENSG00000222102	RN7SKP232	misc_RNA	chromosome	RN7SKP232	NA
5	151724831	151725356	526	-	ENSG00000272112	CTB-113P19.5	lincRNA	chromosome	CTB-113P19.5	NA
5	151742316	151772532	30217	-	ENSG00000177556	ATOX1	protein_coding	chromosome	ATOX1	475
5	151753992	151767247	13256	+	ENSG00000253921	CTB-113P19.3	antisense	chromosome	CTB-113P19.3	NA
5	151765859	151766378	520	-	ENSG00000213433	RPLP1P6	transcribed_processed_pseudogene	chromosome	RPLP1P6	NA
5	151770242	151771508	1267	-	ENSG00000275765	RP11-54C4.3	lincRNA	chromosome	RP11-54C4.3	NA
5	151771045	151812785	41741	+	ENSG00000145907	G3BP1	protein_coding	chromosome	G3BP1	10146
5	151822513	151924842	102330	-	ENSG00000145888	GLRA1	protein_coding	chromosome	GLRA1	2741
5	151848886	151850791	1906	+	ENSG00000270978	RP11-54C4.2	processed_pseudogene	chromosome	RP11-54C4.2	NA
5	151875566	151875692	127	-	ENSG00000222308	RNA5SP198	rRNA	chromosome	RNA5SP198	NA
5	151949571	152270448	320878	+	ENSG00000254226	CTB-12O2.1	lincRNA	chromosome	CTB-12O2.1	101927115
5	152391532	152433368	41837	-	ENSG00000132911	NMUR2	protein_coding	chromosome	NMUR2	56923
5	152495718	152496017	300	-	ENSG00000242080	CTC-550M4.1	processed_pseudogene	chromosome	CTC-550M4.1	NA
5	152618965	153223543	604579	-	ENSG00000249484	LINC01470	lincRNA	chromosome	LINC01470	101927134
5	153489615	153813869	324255	+	ENSG00000155511	GRIA1	protein_coding	chromosome	GRIA1	2890
5	153755382	153755680	299	+	ENSG00000242976	RN7SL177P	misc_RNA	chromosome	RN7SL177P	NA
5	153887428	153898987	11560	-	ENSG00000251183	AC091962.3	lincRNA	chromosome	AC091962.3	NA
5	153901459	153903223	1765	+	ENSG00000261382	RP11-461L18.1	lincRNA	chromosome	RP11-461L18.1	NA
5	153990128	154038936	48809	-	ENSG00000055147	FAM114A2	protein_coding	chromosome	FAM114A2	10827
5	154038906	154220478	181573	+	ENSG00000037749	MFAP3	protein_coding	chromosome	MFAP3	4238
5	154190730	154420984	230255	+	ENSG00000164574	GALNT10	protein_coding	chromosome	GALNT10	55568
5	154329437	154445850	116414	-	ENSG00000245275	SAP30L-AS1	antisense	chromosome	SAP30L-AS1	NA
5	154337471	154338452	982	-	ENSG00000253119	HNRNPA3P7	processed_pseudogene	chromosome	HNRNPA3P7	NA
5	154347106	154347247	142	+	ENSG00000221430	MIR1294	miRNA	chromosome	MIR1294	100302181
5	154349428	154349725	298	+	ENSG00000241963	RN7SL655P	misc_RNA	chromosome	RN7SL655P	NA
5	154445957	154461054	15098	+	ENSG00000164576	SAP30L	protein_coding	chromosome	SAP30L	79685
5	154474972	154478264	3293	-	ENSG00000113196	HAND1	protein_coding	chromosome	HAND1	9421
5	154483917	154486150	2234	-	ENSG00000254293	CTB-158E9.1	lincRNA	chromosome	CTB-158E9.1	NA
5	154493576	154494743	1168	+	ENSG00000253886	CTB-158E9.2	processed_pseudogene	chromosome	CTB-158E9.2	NA
5	154559308	154560440	1133	-	ENSG00000253146	CIR1P1	processed_pseudogene	chromosome	CIR1P1	NA
5	154596012	154596072	61	-	ENSG00000264760	MIR3141	miRNA	chromosome	MIR3141	100422950
5	154685776	154685861	86	+	ENSG00000221552	MIR1303	miRNA	chromosome	MIR1303	100302284
5	154705626	154705727	102	+	ENSG00000274472	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
5	154712902	154817607	104706	+	ENSG00000155506	LARP1	protein_coding	chromosome	LARP1	23367
5	154718383	154718689	307	-	ENSG00000272197	RN7SL803P	misc_RNA	chromosome	RN7SL803P	NA
5	154729231	154729694	464	+	ENSG00000241187	CTC-209L16.1	processed_pseudogene	chromosome	CTC-209L16.1	NA
5	154818491	154859252	40762	-	ENSG00000170271	FAXDC2	protein_coding	chromosome	FAXDC2	10826
5	154821943	154822258	316	+	ENSG00000277039	Metazoa_SRP	misc_RNA	chromosome	Metazoa_SRP	NA
5	154829458	154829540	83	+	ENSG00000263361	MIR378H	miRNA	chromosome	MIR378H	100616306
5	154857553	154876793	19241	+	ENSG00000155508	CNOT8	protein_coding	chromosome	CNOT8	9337
5	154887416	154938209	50794	-	ENSG00000082516	GEMIN5	protein_coding	chromosome	GEMIN5	25929
5	154941070	154969411	28342	+	ENSG00000082515	MRPL22	protein_coding	chromosome	MRPL22	29093
5	154993598	154994445	848	+	ENSG00000253261	CTC-280C13.1	processed_pseudogene	chromosome	CTC-280C13.1	NA
5	155013755	155018132	4378	+	ENSG00000226650	KIF4B	protein_coding	chromosome	KIF4B	285643
5	155111184	155112324	1141	-	ENSG00000253646	CTD-2311A18.1	processed_pseudogene	chromosome	CTD-2311A18.1	NA
5	155397291	155398353	1063	+	ENSG00000271477	CTC-447K7.1	processed_pseudogene	chromosome	CTC-447K7.1	NA
5	155491336	155493598	2263	+	ENSG00000270442	CTB-95D12.1	processed_pseudogene	chromosome	CTB-95D12.1	NA
5	155845437	155845528	92	+	ENSG00000200275	RNA5SP199	rRNA	chromosome	RNA5SP199	NA
5	155870344	156767788	897445	+	ENSG00000170624	SGCD	protein_coding	chromosome	SGCD	6444
5	156326757	156767788	441032	+	LRG_205	SGCD	LRG_gene	chromosome	SGCD	6444
5	156458398	156458507	110	-	ENSG00000253370	CTB-56J15.1	unprocessed_pseudogene	chromosome	CTB-56J15.1	NA
5	156658587	156660435	1849	-	ENSG00000279646	AC016577.1	protein_coding	chromosome	AC016577.1	NA
5	156704058	156739812	35755	-	ENSG00000254163	CTC-340I23.2	antisense	chromosome	CTC-340I23.2	NA
5	156814130	156814234	105	+	ENSG00000199468	RNU6-556P	snRNA	chromosome	RNU6-556P	NA
5	156850538	156852528	1991	+	ENSG00000231989	PPP1R2P3	protein_coding	chromosome	PPP1R2P3	NA
5	156919282	156963255	43974	-	ENSG00000145850	TIMD4	protein_coding	chromosome	TIMD4	91937
5	156924119	156924710	592	+	ENSG00000270560	APOOP1	processed_pseudogene	chromosome	APOOP1	NA
5	157029413	157059119	29707	-	ENSG00000113249	HAVCR1	protein_coding	chromosome	HAVCR1	26762
5	157085832	157142869	57038	-	ENSG00000135077	HAVCR2	protein_coding	chromosome	HAVCR2	84868
5	157104788	157114900	10113	+	ENSG00000254246	CTB-120L21.1	antisense	chromosome	CTB-120L21.1	NA
5	157137412	157159019	21608	-	ENSG00000155868	MED7	protein_coding	chromosome	MED7	9443
5	157142933	157255191	112259	+	ENSG00000113263	ITK	protein_coding	chromosome	ITK	3702
5	157161846	157166264	4419	-	ENSG00000170613	FAM71B	protein_coding	chromosome	FAM71B	153745
5	157180896	157255099	74204	+	LRG_189	ITK	LRG_gene	chromosome	ITK	3702
5	157199242	157224380	25139	-	ENSG00000253980	CTB-4E7.1	antisense	chromosome	CTB-4E7.1	NA
5	157260122	157266625	6504	-	ENSG00000253653	CTC-248O19.1	antisense	chromosome	CTC-248O19.1	NA
5	157266079	157395595	129517	+	ENSG00000055163	CYFIP2	protein_coding	chromosome	CYFIP2	26999
5	157341600	157345721	4122	-	ENSG00000172568	FNDC9	protein_coding	chromosome	FNDC9	408263
5	157362615	157460078	97464	-	ENSG00000251405	CTB-109A12.1	sense_overlapping	chromosome	CTB-109A12.1	102724404
5	157375741	157384950	9210	-	ENSG00000248544	CTB-47B11.3	antisense	chromosome	CTB-47B11.3	NA
5	157395534	157575775	180242	-	ENSG00000135074	ADAM19	protein_coding	chromosome	ADAM19	8728
5	157422439	157422873	435	+	ENSG00000253155	CTB-47B11.1	processed_pseudogene	chromosome	CTB-47B11.1	NA
5	157460019	157474717	14699	+	ENSG00000172548	NIPAL4	protein_coding	chromosome	NIPAL4	348938
5	157565964	157569098	3135	+	ENSG00000253519	AC106801.1	antisense	chromosome	AC106801.1	NA
5	157579497	157579599	103	+	ENSG00000252068	RNU6-390P	snRNA	chromosome	RNU6-390P	NA
5	157604707	157605637	931	-	ENSG00000254336	AC008694.2	processed_pseudogene	chromosome	AC008694.2	NA
5	157625679	157671480	45802	-	ENSG00000039600	SOX30	protein_coding	chromosome	SOX30	11063
5	157671553	157680143	8591	+	ENSG00000187658	C5orf52	protein_coding	chromosome	C5orf52	100190949
5	157682985	157690878	7894	-	ENSG00000253798	AC008694.3	transcribed_unprocessed_pseudogene	chromosome	AC008694.3	NA
5	157731197	157741448	10252	+	ENSG00000113272	THG1L	protein_coding	chromosome	THG1L	54974
5	157743695	157760709	17015	+	ENSG00000155858	LSM11	protein_coding	chromosome	LSM11	134353
5	157747504	157747707	204	-	ENSG00000253630	CTC-370J7.1	unprocessed_pseudogene	chromosome	CTC-370J7.1	NA
5	157785743	157859175	73433	-	ENSG00000113282	CLINT1	protein_coding	chromosome	CLINT1	9685
5	157809098	157809204	107	+	ENSG00000206819	RNU6-260P	snRNA	chromosome	RNU6-260P	NA
5	157931258	157931563	306	-	ENSG00000244331	CTB-47B8.1	processed_pseudogene	chromosome	CTB-47B8.1	NA
5	157976766	157976956	191	-	ENSG00000222626	RNU2-48P	snRNA	chromosome	RNU2-48P	NA
5	157984658	157989990	5333	-	ENSG00000253743	MARK2P11	unprocessed_pseudogene	chromosome	MARK2P11	NA
5	157986146	157987706	1561	-	ENSG00000213414	CTB-47B8.5	processed_pseudogene	chromosome	CTB-47B8.5	NA
5	158078099	158078764	666	-	ENSG00000253422	CTB-47B8.4	processed_pseudogene	chromosome	CTB-47B8.4	NA
5	158173601	158176422	2822	-	ENSG00000253792	CTC-436K13.5	lincRNA	chromosome	CTC-436K13.5	NA
5	158175396	158200016	24621	+	ENSG00000253673	CTC-436K13.1	lincRNA	chromosome	CTC-436K13.1	NA
5	158188977	158189911	935	-	ENSG00000254047	CTC-436K13.4	processed_pseudogene	chromosome	CTC-436K13.4	NA
5	158225352	158234376	9025	-	ENSG00000253449	CTC-436K13.6	lincRNA	chromosome	CTC-436K13.6	NA
5	158256137	158258436	2300	+	ENSG00000253424	CTC-436K13.3	lincRNA	chromosome	CTC-436K13.3	NA
5	158275711	158278813	3103	+	ENSG00000253134	CTC-436K13.2	lincRNA	chromosome	CTC-436K13.2	NA
5	158320683	158409773	89091	-	ENSG00000276778	RP11-524N5.1	lincRNA	chromosome	RP11-524N5.1	101927697
5	158424585	158452758	28174	+	ENSG00000254350	RP11-542A14.1	lincRNA	chromosome	RP11-542A14.1	NA
5	158464465	158464678	214	+	ENSG00000272085	RP11-542A14.2	lincRNA	chromosome	RP11-542A14.2	NA
5	158485190	158534438	49249	+	ENSG00000254135	RP11-32D16.1	lincRNA	chromosome	RP11-32D16.1	NA
5	158695916	159099761	403846	-	ENSG00000164330	EBF1	protein_coding	chromosome	EBF1	1879
5	158983006	158984789	1784	+	ENSG00000253811	CTD-2363C16.1	antisense	chromosome	CTD-2363C16.1	NA
5	158985806	158987199	1394	+	ENSG00000253456	CTD-2363C16.2	antisense	chromosome	CTD-2363C16.2	NA
5	159100483	159117478	16996	+	ENSG00000245812	RP11-175K6.1	lincRNA	chromosome	RP11-175K6.1	101927740
5	159106380	159108617	2238	+	ENSG00000279204	RP11-175K6.2	TEC	chromosome	RP11-175K6.2	NA
5	159157409	159210053	52645	-	ENSG00000145860	RNF145	protein_coding	chromosome	RNF145	153830
5	159209921	159248796	38876	+	ENSG00000253256	CTB-11I22.1	antisense	chromosome	CTB-11I22.1	NA
5	159227715	159245127	17413	+	ENSG00000253315	CTB-11I22.2	lincRNA	chromosome	CTB-11I22.2	105377682
5	159230194	159230322	129	+	ENSG00000252458	SNORA68	snoRNA	chromosome	SNORA68	NA
5	159263081	159286040	22960	+	ENSG00000164332	UBLCP1	protein_coding	chromosome	UBLCP1	134510
5	159310933	159805536	494604	+	ENSG00000249738	AC008697.1	antisense	chromosome	AC008697.1	285626
5	159314783	159330887	16105	-	ENSG00000113302	IL12B	protein_coding	chromosome	IL12B	3593
5	159314783	159330473	15691	-	LRG_71	IL12B	LRG_gene	chromosome	IL12B	3593
5	159318042	159318167	126	+	ENSG00000221601	RNU4ATAC2P	snRNA	chromosome	RNU4ATAC2P	NA
5	159448556	159466276	17721	-	ENSG00000253298	AC008703.1	lincRNA	chromosome	AC008703.1	285627
5	159484130	159511687	27558	-	ENSG00000283413	CTB-76P12.1	lincRNA	chromosome	CTB-76P12.1	NA
5	159698589	159761061	62473	-	ENSG00000254199	AC008691.1	lincRNA	chromosome	AC008691.1	NA
5	159776772	159871384	94613	-	ENSG00000253311	AC011343.1	lincRNA	chromosome	AC011343.1	101927766
5	159916783	159972544	55762	+	ENSG00000170214	ADRA1B	protein_coding	chromosome	ADRA1B	147
5	159950493	159951498	1006	-	ENSG00000248626	GAPDHP40	processed_pseudogene	chromosome	GAPDHP40	NA
5	160008445	160008546	102	+	ENSG00000199398	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
5	160009113	160065543	56431	+	ENSG00000113312	TTC1	protein_coding	chromosome	TTC1	7265
5	160023740	160024045	306	-	ENSG00000223908	AC068657.2	processed_pseudogene	chromosome	AC068657.2	NA
5	160061801	160119423	57623	-	ENSG00000170234	PWWP2A	protein_coding	chromosome	PWWP2A	114825
5	160187367	160238735	51369	+	ENSG00000170231	FABP6	protein_coding	chromosome	FABP6	2172
5	160195744	160204826	9083	-	ENSG00000247699	CTB-127C13.1	antisense	chromosome	CTB-127C13.1	NA
5	160247517	160248217	701	+	ENSG00000253772	RP11-34P1.1	processed_pseudogene	chromosome	RP11-34P1.1	NA
5	160251652	160345396	93745	-	ENSG00000135083	CCNJL	protein_coding	chromosome	CCNJL	79616
5	160258253	160258585	333	+	ENSG00000254373	RP11-34P1.2	processed_pseudogene	chromosome	RP11-34P1.2	NA
5	160326693	160326969	277	+	ENSG00000270612	RP11-34P1.4	processed_pseudogene	chromosome	RP11-34P1.4	NA
5	160347751	160370641	22891	-	ENSG00000145861	C1QTNF2	protein_coding	chromosome	C1QTNF2	114898
5	160393148	160400097	6950	-	ENSG00000221886	ZBED8	protein_coding	chromosome	ZBED8	63920
5	160401641	160421711	20071	-	ENSG00000164609	SLU7	protein_coding	chromosome	SLU7	10569
5	160421822	160428744	6923	+	ENSG00000164611	PTTG1	protein_coding	chromosome	PTTG1	9232
5	160468268	160487426	19159	+	ENSG00000253522	MIR3142HG	lincRNA	chromosome	MIR3142HG	c(107075116, 406938)
5	160474402	160474483	82	+	ENSG00000265237	MIR3142	miRNA	chromosome	MIR3142	100422938
5	160563120	160852214	289095	-	ENSG00000118322	ATP10B	protein_coding	chromosome	ATP10B	23120
5	160613873	160639183	25311	+	ENSG00000253687	CTC-348L5.1	antisense	chromosome	CTC-348L5.1	NA
5	160685351	160692889	7539	+	ENSG00000254391	CTC-529G1.1	antisense	chromosome	CTC-529G1.1	NA
5	160931778	160938626	6849	-	ENSG00000253417	RP11-109J4.1	lincRNA	chromosome	RP11-109J4.1	285629
5	161288429	161549044	260616	-	ENSG00000145864	GABRB2	protein_coding	chromosome	GABRB2	2561
5	161547063	161702593	155531	+	ENSG00000145863	GABRA6	protein_coding	chromosome	GABRA6	2559
5	161687347	161689408	2062	-	ENSG00000253403	RP11-348M17.2	antisense	chromosome	RP11-348M17.2	NA
5	161751448	161751768	321	-	ENSG00000118990	GLRXP3	processed_pseudogene	chromosome	GLRXP3	NA
5	161847063	161899981	52919	+	ENSG00000022355	GABRA1	protein_coding	chromosome	GABRA1	2554
5	161910252	162001196	90945	-	ENSG00000280776	LINC01202	lincRNA	chromosome	LINC01202	NA
5	162067540	162155536	87997	+	ENSG00000113327	GABRG2	protein_coding	chromosome	GABRG2	2566
5	162424378	162427345	2968	-	ENSG00000254173	RP11-96G10.1	lincRNA	chromosome	RP11-96G10.1	NA
5	162477891	162477993	103	+	ENSG00000201474	RNU6-164P	snRNA	chromosome	RNU6-164P	NA
5	162558685	162623461	64777	-	ENSG00000254186	RP11-167P20.1	lincRNA	chromosome	RP11-167P20.1	NA
5	162761833	162762313	481	+	ENSG00000254351	ARL2BPP5	processed_pseudogene	chromosome	ARL2BPP5	NA
5	163012265	163437326	425062	-	ENSG00000250061	RP11-541P9.3	antisense	chromosome	RP11-541P9.3	NA
5	163039291	163039599	309	+	ENSG00000249449	MRPL57P6	processed_pseudogene	chromosome	MRPL57P6	NA
5	163416525	163416731	207	+	ENSG00000250114	CTB-95B16.1	unprocessed_pseudogene	chromosome	CTB-95B16.1	NA
5	163437569	163446151	8583	+	ENSG00000113328	CCNG1	protein_coding	chromosome	CCNG1	900
